,id_ref,created_ref,valid_ref,size,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,id,created,valid,target_id,classification_system,cell_type,pre_pt_position,post_pt_position,ctr_pt_position
2145,143510982,2020-11-04 10:08:30.973307+00:00,t,2336,88037072207734501,864691136238652476,88037072207743935,864691136619341965,2146,2022-02-07 19:04:03+00:00,t,143510982,cg_calls,23P,[169202 103708  21065],[169164 103758  21074],[169184 103684  21067]
2146,193909117,2020-11-04 11:41:58.725329+00:00,t,2084,92129317249091966,864691136238652476,92129317249087084,864691136118433304,2147,2022-02-07 19:04:03+00:00,t,193909117,cg_calls,6P,[198828 184750  23004],[198840 184874  23001],[198788 184822  22998]
2147,128806776,2020-11-04 07:15:04.960061+00:00,t,5476,86983877373333258,864691136238652476,86983877373344337,864691135416620730,2148,2022-02-07 19:04:03+00:00,t,128806776,cg_calls,4P,[161444 121046  20262],[161478 121118  20272],[161447 121116  20267]
2148,169040328,2020-11-04 06:58:43.218840+00:00,t,1212,89667167183722584,864691136238652476,89667167183725568,864691136757791342,2149,2022-02-07 19:04:03+00:00,t,169040328,cg_calls,5P_PT,[180988 190414  23045],[181114 190474  23047],[181068 190434  23045]
2149,78350792,2020-11-04 13:02:04.791993+00:00,t,7908,82829922376521493,864691136238652476,82829922376532386,864691136194534120,2150,2022-02-07 19:04:03+00:00,t,78350792,cg_calls,23P,[131214 105116  19932],[131226 105058  19937],[131172 105122  19941]
2150,210056226,2020-11-04 11:49:03.506960+00:00,t,6120,93048096518451710,864691136238652476,93048096518428642,864691135800753250,2151,2022-02-07 19:04:03+00:00,t,210056226,cg_calls,5P_PT,[205358 214596  21600],[205348 214664  21585],[205334 214671  21595]
2151,71334999,2020-11-04 09:01:29.823008+00:00,t,5572,82548516186070919,864691136238652476,82548516186082718,864691135561568481,2152,2022-02-07 19:04:03+00:00,t,71334999,cg_calls,23P,[129430 105604  20023],[129502 105610  20029],[129498 105624  20022]
2152,145484940,2020-11-04 11:35:51.360819+00:00,t,4260,87967115780417952,864691136238652476,87967115780421290,864691135640038971,2153,2022-02-07 19:04:03+00:00,t,145484940,cg_calls,23P,[168754 106848  21072],[168690 106744  21075],[168690 106786  21076]
2153,220890654,2020-11-04 08:10:06.081956+00:00,t,3264,94087135342442456,864691136238652476,94157504086621297,864691135777976765,2154,2022-02-07 19:04:03+00:00,t,220890654,cg_calls,23P,[213466  91400  24355],[213612  91420  24355],[213536  91444  24354]
2154,136627478,2020-11-04 14:02:42.688115+00:00,t,2612,87614103694542442,864691136238652476,87614103694555587,864691136741594716,2155,2022-02-07 19:04:03+00:00,t,136627478,cg_calls,5P_PT,[165968  98094  20366],[166062  98098  20379],[166008  98148  20372]
2155,148308401,2020-11-04 09:45:33.536761+00:00,t,260,88259861087109638,864691136238652476,88259861087114175,864691135738556529,2156,2022-02-07 19:04:03+00:00,t,148308401,cg_calls,5P_PT,[170812 190692  23871],[170844 190734  23876],[170808 190658  23868]
2156,176201507,2020-11-04 06:53:57.768871+00:00,t,712,90089516819703475,864691136238652476,90019148075525691,864691134965684255,2157,2022-02-07 19:04:03+00:00,t,176201507,cg_calls,5P_PT,[183846 191194  21345],[183832 191180  21355],[183842 191186  21352]
2157,143511002,2020-11-04 13:50:10.896336+00:00,t,4580,88037072207714432,864691136238652476,88037072207715793,864691135573814980,2158,2022-02-07 19:04:03+00:00,t,143511002,cg_calls,23P,[169184 103638  21055],[169278 103734  21050],[169220 103710  21058]
2158,136896322,2020-11-04 08:42:44.087571+00:00,t,6804,87545178126477677,864691136238652476,87545178126456104,864691135156142692,2159,2022-02-07 19:04:03+00:00,t,136896322,cg_calls,23P,[165782 108954  20849],[165836 109080  20838],[165889 109031  20843]
2159,166335146,2020-11-04 07:15:03.739201+00:00,t,4928,89595423915997184,864691136238652476,89665792660183038,864691135576611358,2160,2022-02-07 19:04:03+00:00,t,166335146,cg_calls,INH,[180766 180334  22193],[180826 180226  22192],[180756 180274  22194]
2160,175632437,2020-11-04 07:09:03.888039+00:00,t,3908,90511179662877050,864691136238652476,90511110943400157,864691136362619106,2161,2022-02-07 19:04:03+00:00,t,175632437,cg_calls,5P_PT,[187170 187126  22095],[187206 187046  22093],[187196 187064  22098]
2161,109198966,2020-11-04 11:23:48.257948+00:00,t,284,85152228373219250,864691136238652476,85152228373219411,864691135386196565,2162,2022-02-07 19:04:03+00:00,t,109198966,cg_calls,23P,[148418 105734  19728],[148358 105832  19732],[148360 105812  19728]
2162,113928132,2020-11-04 10:43:02.931691+00:00,t,5884,86065098036270901,864691136238652476,86065029316749648,864691135565635095,2163,2022-02-07 19:04:03+00:00,t,113928132,cg_calls,5P_PT,[154866  91410  20642],[154896  91310  20640],[154803  91396  20639]
2163,172242392,2020-11-04 08:32:56.504020+00:00,t,1944,90582441760390039,864691136238652476,90582441760389024,864691135738556529,2164,2022-02-07 19:04:03+00:00,t,172242392,cg_calls,5P_PT,[187600 193744  22230],[187602 193810  22225],[187580 193814  22230]
2164,176084728,2020-11-04 13:51:52.939493+00:00,t,4168,90159542100530626,864691136238652476,90159542100527893,864691136812624755,2165,2022-02-07 19:04:03+00:00,t,176084728,cg_calls,5P_IT,[184424 188732  22213],[184378 188654  22217],[184374 188690  22213]
2165,144180598,2020-11-04 13:27:43.755877+00:00,t,5268,87978592201531824,864691136238652476,87978592201542061,864691136287554499,2166,2022-02-07 19:04:03+00:00,t,144180598,cg_calls,5P_PT,[168808 192512  23173],[168748 192574  23189],[168814 192542  23181]
2166,80328534,2020-11-04 11:46:31.500725+00:00,t,2336,83041028608986964,864691136238652476,83041028608999077,864691135776898989,2167,2022-02-07 19:04:03+00:00,t,80328534,cg_calls,23P,[132722 104694  19913],[132744 104702  19925],[132716 104660  19921]
2167,136222991,2020-11-04 12:15:23.481061+00:00,t,5088,87692856214984742,864691136238652476,87692856214996735,864691135857222958,2168,2022-02-07 19:04:03+00:00,t,136222991,cg_calls,4P,[166770 160966  20413],[166770 160904  20417],[166782 160928  20416]
2168,30772797,2020-11-04 12:59:59.966668+00:00,t,15812,78888791867656223,864691136238652476,78888791867645907,864691135307856454,2169,2022-02-07 19:04:03+00:00,t,30772797,cg_calls,5P_PT,[102668 101234  21459],[102714 101288  21452],[102669 101342  21455]
2169,150632889,2020-11-04 14:32:43.209845+00:00,t,8028,88459834428855901,864691136238652476,88389465684676202,864691136274201613,2170,2022-02-07 19:04:03+00:00,t,150632889,cg_calls,23P,[172094 108116  21288],[172034 108116  21297],[172100 108086  21294]
2170,94594156,2020-11-04 14:51:48.712036+00:00,t,2216,84039179545175539,864691136238652476,84039179545177924,864691135013459190,2171,2022-02-07 19:04:03+00:00,t,94594156,cg_calls,5P_IT,[140242 201568  23590],[140308 201604  23596],[140309 201588  23593]
2171,154003773,2020-11-04 08:26:47.262285+00:00,t,9196,88471241928976879,864691136238652476,88471241928979077,864691135786564548,2172,2022-02-07 19:04:03+00:00,t,154003773,cg_calls,5P_PT,[172498 192852  21690],[172468 192880  21692],[172484 192828  21692]
2172,43036901,2020-11-04 06:49:10.899100+00:00,t,240,80438003683898803,864691136238652476,80438003683888503,864691136020309752,2173,2022-02-07 19:04:03+00:00,t,43036901,cg_calls,23P,[114002 109522  20756],[113872 109544  20747],[113986 109538  20754]
2173,138125800,2020-11-04 06:57:59.029468+00:00,t,2040,87614241200264791,864691136238652476,87684678663922985,864691136032546491,2174,2022-02-07 19:04:03+00:00,t,138125800,cg_calls,23P,[166422  99480  20553],[166534  99542  20554],[166464  99526  20554]
2174,43035636,2020-11-04 09:21:34.752418+00:00,t,1228,80226897451493675,864691136238652476,80226828732021388,864691136194959336,2175,2022-02-07 19:04:03+00:00,t,43035636,cg_calls,5P_PT,[112612 109268  20880],[112610 109144  20888],[112625 109190  20887]
2175,182789100,2020-11-04 14:51:52.581423+00:00,t,968,91075228859669552,864691136238652476,91075160140203017,864691135356081615,2176,2022-02-07 19:04:03+00:00,t,182789100,cg_calls,5P_IT,[191438 195320  20208],[191430 195210  20219],[191460 195278  20207]
2176,84149393,2020-11-04 13:03:32.447742+00:00,t,4980,83193036628252592,864691136238652476,83193036628237505,864691134941068131,2177,2022-02-07 19:04:03+00:00,t,84149393,cg_calls,5P_PT,[133954 189040  23702],[133896 188968  23695],[133962 188990  23703]
2177,250359221,2020-11-04 09:35:13.256764+00:00,t,1272,96479809345317117,864691136238652476,96550178089497525,864691135776709293,2178,2022-02-07 19:04:03+00:00,t,250359221,cg_calls,23P,[230846  92860  18790],[230962  92770  18780],[230856  92810  18788]
2178,121361268,2020-11-04 08:23:14.676978+00:00,t,2912,86560977713296386,864691136238652476,86631346457471413,864691135584981112,2179,2022-02-07 19:04:03+00:00,t,121361268,cg_calls,23P,[158744 116062  20097],[158832 115934  20102],[158778 116003  20102]
2179,132756098,2020-11-04 08:50:38.391388+00:00,t,3668,87133755088682189,864691136238652476,87133755088670693,864691135937354500,2180,2022-02-07 19:04:03+00:00,t,132756098,cg_calls,5P_IT,[162720 189264  24124],[162838 189140  24123],[162768 189218  24124]
2180,138881729,2020-11-04 12:04:57.201153+00:00,t,1704,87338469873421579,864691136238652476,87338469873409669,864691135272815889,2181,2022-02-07 19:04:03+00:00,t,138881729,cg_calls,23P,[164284 141526  20373],[164272 141528  20366],[164286 141521  20367]
2181,155231115,2020-11-04 08:31:46.621762+00:00,t,3872,88752991716484755,864691136238652476,88752991716499891,864691135738556529,2182,2022-02-07 19:04:03+00:00,t,155231115,cg_calls,5P_PT,[174324 194816  21176],[174240 194804  21185],[174262 194798  21181]
2182,128889933,2020-11-04 07:20:55.074410+00:00,t,3324,87125027178503988,864691136238652476,87125027178512628,864691135716174106,2183,2022-02-07 19:04:03+00:00,t,128889933,cg_calls,23P,[162692 124384  20272],[162690 124420  20277],[162740 124398  20269]
2183,158702284,2020-11-04 08:00:26.836547+00:00,t,1788,89090336164634992,864691136238652476,89090336164646581,864691136380103125,2184,2022-02-07 19:04:03+00:00,t,158702284,cg_calls,5P_PT,[176854  87176  25271],[176754  87104  25277],[176798  87114  25278]
2184,182688785,2020-11-04 10:55:31.590938+00:00,t,3616,91077771614729880,864691136238652476,91077771614737291,864691136741594716,2185,2022-02-07 19:04:03+00:00,t,182688785,cg_calls,5P_PT,[191146 214344  21426],[191228 214304  21440],[191154 214284  21434]
2185,182485346,2020-11-04 09:05:02.168325+00:00,t,1112,90789355635148203,864691135572082925,90789355635145680,864691135489343802,2186,2022-02-07 19:04:03+00:00,t,182485346,cg_calls,4P,[189322 162992  18678],[189246 162938  18678],[189318 162956  18674]
2186,171806066,2020-11-04 12:45:20.817200+00:00,t,2880,90359584094934433,864691135572082925,90359584094936235,864691136378745557,2187,2022-02-07 19:04:03+00:00,t,171806066,cg_calls,23P,[186342 106552  19396],[186380 106516  19402],[186402 106548  19397]
2187,166359388,2020-11-04 12:17:38.766806+00:00,t,4036,89801994462039728,864691135572082925,89801994462030327,864691135374712137,2188,2022-02-07 19:04:03+00:00,t,166359388,cg_calls,23P,[182020 146488  20943],[181932 146540  20937],[182004 146440  20934]
2188,162211749,2020-11-04 14:17:11.844454+00:00,t,464,89384523640871815,864691135572082925,89384592360361717,864691136135554187,2189,2022-02-07 19:04:03+00:00,t,162211749,cg_calls,5P_IT,[179092 181916  20910],[179146 181962  20897],[179118 181960  20905]
2189,168520591,2020-11-04 06:49:11.546047+00:00,t,3304,89593362197470258,864691135572082925,89593362197476436,864691136116473508,2190,2022-02-07 19:04:03+00:00,t,168520591,cg_calls,4P,[180724 164796  21169],[180714 164656  21172],[180729 164749  21173]
2190,164809265,2020-11-04 11:59:18.585817+00:00,t,4744,89663936965791349,864691135572082925,89663936965777201,864691135307869510,2191,2022-02-07 19:04:03+00:00,t,164809265,cg_calls,4P,[181046 166102  20051],[181168 166182  20042],[181096 166148  20049]
2191,175431742,2020-11-04 08:57:44.602462+00:00,t,3592,90086355589370116,864691135572082925,90086355589373266,864691135697184922,2192,2022-02-07 19:04:03+00:00,t,175431742,cg_calls,4P,[183872 167936  20175],[183930 167936  20169],[183914 167926  20170]
2192,172839774,2020-11-04 07:48:41.607964+00:00,t,228,90508430414090727,864691135572082925,90508430414086427,864691135404641006,2193,2022-02-07 19:04:03+00:00,t,172839774,cg_calls,4P,[187360 167070  18546],[187364 167058  18540],[187394 167074  18541]
2193,185815575,2020-11-04 13:08:03.650791+00:00,t,6940,91563961912435793,864691135572082925,91563961912449333,864691135065204292,2194,2022-02-07 19:04:03+00:00,t,185815575,cg_calls,4P,[195016 166932  21245],[194964 166948  21255],[195024 166990  21249]
2194,195294155,2020-11-04 11:46:39.495146+00:00,t,2232,91988923022353425,864691135572082925,91988923022356093,864691135655284162,2195,2022-02-07 19:04:03+00:00,t,195294155,cg_calls,INH,[197728 187234  20169],[197770 187198  20169],[197748 187262  20167]
2195,161990980,2020-11-04 06:53:53.145206+00:00,t,3504,89172592707359239,864691135572082925,89172592707352932,864691136487801874,2196,2022-02-07 19:04:03+00:00,t,161990980,cg_calls,5P_IT,[177276 175560  20242],[177192 175480  20238],[177248 175500  20242]
2196,166946452,2020-11-04 12:35:00.942469+00:00,t,2408,89660501059002708,864691135572082925,89660501059004271,864691135778216893,2197,2022-02-07 19:04:03+00:00,t,166946452,cg_calls,4P,[181100 140990  20520],[181028 140980  20521],[181100 141050  20527]
2197,205994120,2020-11-04 13:09:18.518019+00:00,t,788,93251093852882978,864691135572082925,93251093852884048,864691136904041650,2198,2022-02-07 19:04:03+00:00,t,205994120,cg_calls,5P_IT,[207026 154224  21746],[207124 154160  21743],[207049 154164  21740]
2198,188140859,2020-11-04 12:20:46.747909+00:00,t,1452,91218096987572606,864691135572082925,91218096987565527,864691136488323090,2199,2022-02-07 19:04:03+00:00,t,188140859,cg_calls,INH,[192196 211194  22947],[192100 211184  22941],[192148 211234  22944]
2199,186147187,2020-11-04 12:09:23.605147+00:00,t,3180,91565610844412291,864691135572082925,91565610844420524,864691136144497460,2200,2022-02-07 19:04:03+00:00,t,186147187,cg_calls,5P_IT,[194756 179126  18743],[194718 179096  18750],[194727 179084  18745]
2200,178816010,2020-11-04 14:37:00.416689+00:00,t,2088,91067463424509315,864691135572082925,91067463424497994,864691135338509286,2201,2022-02-07 19:04:03+00:00,t,178816010,cg_calls,23P,[191452 137720  19123],[191324 137796  19115],[191374 137738  19116]
2201,182253831,2020-11-04 07:48:59.529627+00:00,t,624,90721598767774021,864691135572082925,90721598767775316,864691136444772227,2202,2022-02-07 19:04:03+00:00,t,182253831,cg_calls,4P,[188890 182022  22628],[188958 182086  22630],[188916 182098  22629]
2202,140816778,2020-11-04 10:05:57.668146+00:00,t,2208,87484292334521069,864691135572082925,87554661078695321,864691136578693396,2203,2022-02-07 19:04:03+00:00,t,140816778,cg_calls,4P,[165398 179706  18267],[165476 179790  18270],[165414 179720  18274]
2203,171215426,2020-11-04 10:49:43.946144+00:00,t,3280,90506300110210723,864691135572082925,90506300110220082,864691136057352920,2204,2022-02-07 19:04:03+00:00,t,171215426,cg_calls,23P,[186978 151178  18453],[187090 151202  18461],[187054 151140  18457]
2204,178511444,2020-11-04 12:35:27.521280+00:00,t,380,90861373647044081,864691135572082925,90861373647061770,864691136923776996,2205,2022-02-07 19:04:03+00:00,t,178511444,cg_calls,4P,[189666 174864  18899],[189646 174988  18913],[189640 174947  18908]
2205,204183519,2020-11-04 11:10:49.285872+00:00,t,524,92482809901727085,864691135572082925,92482741182280342,864691135618702479,2206,2022-02-07 19:04:03+00:00,t,204183519,cg_calls,5P_IT,[201524 196814  20305],[201528 196776  20292],[201496 196778  20297]
2206,167844103,2020-11-04 11:31:39.285796+00:00,t,2212,89662012887528791,864691135572082925,89662012887516656,864691136100684405,2207,2022-02-07 19:04:03+00:00,t,167844103,cg_calls,23P,[180940 151930  20560],[181024 151970  20557],[181018 151922  20562]
2207,189483235,2020-11-04 10:30:56.498988+00:00,t,2708,91566023429635664,864691135572082925,91566023429640672,864691135910214313,2208,2022-02-07 19:04:03+00:00,t,189483235,cg_calls,5P_IT,[194752 182264  20716],[194780 182236  20717],[194806 182254  20718]
2208,171568057,2020-11-04 06:49:11.014137+00:00,t,5144,90296225005674643,864691135572082925,90296225005673370,864691135113884825,2209,2022-02-07 19:04:03+00:00,t,171568057,cg_calls,23P,[185644 158714  21295],[185748 158676  21297],[185674 158694  21299]
2209,175054341,2020-11-04 13:08:52.119534+00:00,t,2904,90086149363853825,864691135572082925,90086149363855815,864691136144306996,2210,2022-02-07 19:04:03+00:00,t,175054341,cg_calls,4P,[184162 166342  19641],[184252 166316  19643],[184204 166370  19638]
2210,210530855,2020-11-04 09:36:44.220311+00:00,t,3472,93252743590315430,864691135572082925,93323112334460606,864691134918249738,2211,2022-02-07 19:04:03+00:00,t,210530855,cg_calls,4P,[207344 166378  25526],[207422 166344  25515],[207364 166376  25520]
2211,174870645,2020-11-04 14:04:56.939657+00:00,t,3020,90297530541586950,864691134941133667,90297461822090474,864691135755275986,2212,2022-02-07 19:04:03+00:00,t,174870645,cg_calls,6P,[185508 168160  20284],[185514 168088  20282],[185496 168084  20284]
2212,175096763,2020-11-04 10:30:56.498988+00:00,t,3192,90437718340955163,864691135572082925,90437718340977212,864691135058698907,2213,2022-02-07 19:04:03+00:00,t,175096763,cg_calls,INH,[186472 164156  20574],[186578 164138  20584],[186504 164170  20583]
2213,189492828,2020-11-04 08:42:44.245191+00:00,t,896,91636048441921020,864691135572082925,91636048375487541,864691135658738562,2214,2022-02-07 19:04:03+00:00,t,189492828,cg_calls,4P,[195390 179804  19458],[195500 179692  19454],[195453 179722  19462]
2214,197441241,2020-11-04 11:56:57.034076+00:00,t,2464,91851690227195007,864691135572082925,91851690227197170,864691135113153433,2215,2022-02-07 19:04:03+00:00,t,197441241,cg_calls,6P,[196778 213472  20094],[196838 213422  20098],[196838 213452  20096]
2215,199365004,2020-11-04 13:11:22.870434+00:00,t,4672,92478068660459619,864691135572082925,92478068660468305,864691136226970193,2216,2022-02-07 19:04:03+00:00,t,199365004,cg_calls,4P,[201334 161884  23317],[201382 161888  23326],[201332 161835  23322]
2216,174848836,2020-11-04 13:32:05.464555+00:00,t,976,90435312890828730,864691135572082925,90435312890815234,864691135992250049,2217,2022-02-07 19:04:03+00:00,t,174848836,cg_calls,4P,[186840 146454  18545],[186880 146512  18538],[186886 146451  18543]
2217,139650290,2020-11-04 11:18:38.997022+00:00,t,2724,87484223615024004,864691135572082925,87484223615040144,864691136673873031,2218,2022-02-07 19:04:03+00:00,t,139650290,cg_calls,4P,[165168 179042  18269],[165112 179066  18281],[165162 179056  18276]
2218,157633178,2020-11-04 14:42:21.756385+00:00,t,3384,89092809260452853,864691135572082925,89092809260433041,864691136923942884,2219,2022-02-07 19:04:03+00:00,t,157633178,cg_calls,23P,[176992 105516  19092],[176928 105578  19078],[176952 105566  19084]
2219,141499693,2020-11-04 11:29:05.824317+00:00,t,1340,87696017109446769,864691135572082925,87696017109429149,864691136595332770,2220,2022-02-07 19:04:03+00:00,t,141499693,cg_calls,4P,[166548 184394  18795],[166476 184360  18780],[166533 184439  18785]
2220,144476482,2020-11-04 11:07:09.138296+00:00,t,1096,88177397312139064,864691135572082925,88177397312133874,864691135719589681,2221,2022-02-07 19:04:03+00:00,t,144476482,cg_calls,23P,[170458 101042  20583],[170322 101014  20577],[170386 101018  20585]
2221,187157204,2020-11-04 14:21:35.317901+00:00,t,1040,91559013841400342,864691135572082925,91488645030685729,864691135889673865,2222,2022-02-07 19:04:03+00:00,t,187157204,cg_calls,23P,[194612 130226  18947],[194534 130182  18942],[194588 130190  18942]
2222,212659593,2020-11-04 12:56:32.360842+00:00,t,244,93884205787920414,864691135572082925,93884205787907669,864691136297695003,2223,2022-02-07 19:04:03+00:00,t,212659593,cg_calls,23P,[211880 152394  16982],[211824 152420  16970],[211833 152478  16974]
2223,181397194,2020-11-04 14:03:19.552590+00:00,t,2752,90857456905168673,864691135572082925,90927825649365891,864691135565709655,2224,2022-02-07 19:04:03+00:00,t,181397194,cg_calls,23P,[189972 146042  20860],[190012 146058  20861],[190018 146084  20860]
2224,221993111,2020-11-04 09:47:46.994934+00:00,t,952,94025149434915731,864691135572082925,94025149434906774,864691136329179882,2225,2022-02-07 19:04:03+00:00,t,221993111,cg_calls,23P,[212574 153946  17181],[212668 153986  17176],[212585 153928  17173]
2225,220265011,2020-11-04 09:34:22.820172+00:00,t,2580,94097511580496883,864691135572082925,94097511513907389,864691136602808785,2226,2022-02-07 19:04:03+00:00,t,220265011,cg_calls,4P,[213488 168750  21003],[213492 168830  20986],[213492 168830  20995]
2226,203519224,2020-11-04 09:13:42.435119+00:00,t,216,92409761164923902,864691135572082925,92409761164907974,864691135884930672,2227,2022-02-07 19:04:03+00:00,t,203519224,cg_calls,5P_PT,[201168 176880  20633],[201210 176864  20625],[201216 176820  20631]
2227,159363742,2020-11-04 10:08:25.281270+00:00,t,1872,89311062721121439,864691135572082925,89311062721119271,864691135104701773,2228,2022-02-07 19:04:03+00:00,t,159363742,cg_calls,4P,[178628 158870  22054],[178596 158780  22054],[178648 158841  22054]
2228,126066684,2020-11-04 08:50:56.841906+00:00,t,1436,86286649361103571,864691135572082925,86286649361099462,864691135308066374,2229,2022-02-07 19:04:03+00:00,t,126066684,cg_calls,4P,[156600 169314  18789],[156540 169282  18788],[156548 169268  18786]
2229,209377102,2020-11-04 07:24:37.800341+00:00,t,1012,93111524461581260,864691135572082925,93111524461566557,864691135479246278,2230,2022-02-07 19:04:03+00:00,t,209377102,cg_calls,23P,[206086 162786  20871],[206188 162788  20862],[206155 162764  20866]
2230,194328098,2020-11-04 11:58:56.861604+00:00,t,912,91920890673526904,864691135572082925,91920890673523466,864691136287259075,2231,2022-02-07 19:04:03+00:00,t,194328098,cg_calls,5P_IT,[197370 204554  19930],[197318 204608  19925],[197331 204597  19929]
2231,154090603,2020-11-04 11:03:43.148186+00:00,t,1476,88328305215897669,864691135572082925,88328305215899096,864691135889359241,2232,2022-02-07 19:04:03+00:00,t,154090603,cg_calls,4P,[171506 176334  20004],[171440 176404  20005],[171460 176333  20001]
2232,175302695,2020-11-04 11:00:20.529289+00:00,t,4348,90438268566612763,864691135572082925,90508637310800774,864691136974785820,2233,2022-02-07 19:04:03+00:00,t,175302695,cg_calls,INH,[186836 168298  24267],[186920 168308  24252],[186876 168310  24259]
2233,164370620,2020-11-04 12:09:47.687361+00:00,t,5228,89522099965832630,864691135572082925,89522099965840149,864691135639740731,2234,2022-02-07 19:04:03+00:00,t,164370620,cg_calls,23P,[180172 158188  20095],[180100 158186  20095],[180122 158192  20091]
2234,193467211,2020-11-04 10:36:17.970513+00:00,t,3172,92123544611571455,864691135572082925,92123544611589116,864691135693676735,2235,2022-02-07 19:04:03+00:00,t,193467211,cg_calls,23P,[198786 141972  21308],[198704 141878  21323],[198762 141923  21315]
2235,168021954,2020-11-04 13:50:51.820535+00:00,t,2232,89946924039617605,864691135572082925,89946924039618744,864691136267241972,2236,2022-02-07 19:04:03+00:00,t,168021954,cg_calls,4P,[183056 177430  22295],[183092 177546  22294],[183099 177476  22293]
2236,168510504,2020-11-04 09:05:03.536507+00:00,t,2100,89523612197014806,864691135572082925,89523612197011696,864691135510734544,2237,2022-02-07 19:04:03+00:00,t,168510504,cg_calls,23P,[179752 169654  23183],[179810 169584  23178],[179766 169606  23181]
2237,182802060,2020-11-04 09:48:28.503157+00:00,t,684,90650542560774447,864691135572082925,90650542560771775,864691136389377296,2238,2022-02-07 19:04:03+00:00,t,182802060,cg_calls,4P,[188174 177174  20897],[188088 177096  20894],[188158 177154  20889]
2238,203778452,2020-11-04 08:15:59.531553+00:00,t,3480,92412234931933886,864691135572082925,92412303651408464,864691135510015497,2239,2022-02-07 19:04:03+00:00,t,203778452,cg_calls,5P_PT,[201034 195726  19703],[201002 195798  19696],[201008 195738  19701]
2239,175810723,2020-11-04 14:20:50.239755+00:00,t,3320,90227643169169903,864691135572082925,90227643169167614,864691135059652251,2240,2022-02-07 19:04:03+00:00,t,175810723,cg_calls,23P,[185078 171894  22786],[184940 171880  22789],[185020 171924  22786]
2240,166646200,2020-11-04 08:10:35.312262+00:00,t,1864,89798696060928340,864691135572082925,89798696060942869,864691136195185996,2241,2022-02-07 19:04:03+00:00,t,166646200,cg_calls,23P,[182050 121778  21536],[182030 121726  21548],[181998 121710  21540]
2241,188955668,2020-11-04 11:46:39.495146+00:00,t,1568,91562106486587456,864691135572082925,91562106486589258,864691136117292708,2242,2022-02-07 19:04:03+00:00,t,188955668,cg_calls,23P,[194860 153030  21233],[194946 152968  21236],[194886 152980  21236]
2242,164655309,2020-11-04 12:39:19.749379+00:00,t,2364,89523062038750123,864691135572082925,89523062038762643,864691135926649102,2243,2022-02-07 19:04:03+00:00,t,164655309,cg_calls,5P_IT,[179862 165424  20304],[179972 165402  20314],[179922 165414  20308]
2243,209510458,2020-11-04 09:07:06.919726+00:00,t,2248,93182168687817212,864691135572082925,93182168687812478,864691136329185002,2244,2022-02-07 19:04:03+00:00,t,209510458,cg_calls,4P,[206508 164860  25600],[206624 164830  25593],[206586 164802  25602]
2244,143821419,2020-11-04 13:11:23.016119+00:00,t,472,88187292782782212,864691135572082925,88187224063324569,864691135118489565,2245,2022-02-07 19:04:03+00:00,t,143821419,cg_calls,23P,[170182 174294  19741],[170260 174230  19741],[170226 174227  19737]
2245,175899536,2020-11-04 10:00:10.673694+00:00,t,2888,90087318064639389,864691135572082925,90157686808797954,864691135698622741,2246,2022-02-07 19:04:03+00:00,t,175899536,cg_calls,4P,[184312 174838  23154],[184364 174824  23161],[184364 174840  23162]
2246,165521071,2020-11-04 13:08:25.604535+00:00,t,560,90016742692271406,864691135572082925,90016742692266869,864691134918514698,2247,2022-02-07 19:04:03+00:00,t,165521071,cg_calls,23P,[183420 173386  19584],[183530 173294  19585],[183456 173348  19584]
2247,152085257,2020-11-04 11:25:24.430179+00:00,t,1020,88746119366262515,864691135572082925,88746119366274010,864691135781537872,2248,2022-02-07 19:04:03+00:00,t,152085257,cg_calls,23P,[174288 144060  18207],[174250 144056  18215],[174308 144080  18217]
2248,162613712,2020-11-04 14:39:57.954195+00:00,t,1496,89385760457150440,864691135572082925,89385760457147567,864691135865300188,2249,2022-02-07 19:04:03+00:00,t,162613712,cg_calls,5P_IT,[179170 190862  19844],[179098 190780  19846],[179158 190828  19838]
2249,164411061,2020-11-04 08:22:35.523674+00:00,t,2180,89664899441068264,864691135572082925,89664899441059553,864691135498669075,2250,2022-02-07 19:04:03+00:00,t,164411061,cg_calls,23P,[181264 173426  23095],[181262 173460  23085],[181324 173440  23094]
2250,169384991,2020-11-04 09:37:12.507189+00:00,t,3396,89594324135950554,864691135572082925,89594324135951563,864691135885018992,2251,2022-02-07 19:04:03+00:00,t,169384991,cg_calls,4P,[180420 171840  20161],[180356 171794  20157],[180400 171836  20160]
2251,164479268,2020-11-04 09:01:39.730878+00:00,t,2568,89592125112949354,864691135572082925,89592125112952822,864691135338957286,2252,2022-02-07 19:04:03+00:00,t,164479268,cg_calls,23P,[180334 155388  20375],[180376 155458  20381],[180352 155396  20380]
2252,181808783,2020-11-04 11:12:01.597126+00:00,t,4396,90859999324219978,864691135572082925,90930368068425184,864691136724512509,2253,2022-02-07 19:04:03+00:00,t,181808783,cg_calls,4P,[189936 164850  19111],[190008 164744  19114],[189986 164798  19113]
2253,193098429,2020-11-04 10:30:49.824083+00:00,t,1724,91986380536174832,864691135572082925,91986380536181547,864691135953360163,2254,2022-02-07 19:04:03+00:00,t,193098429,cg_calls,23P,[197856 168386  21468],[197732 168302  21474],[197792 168348  21469]
